Date,Zone,Area_Type,Water_Supplied,Water_Consumed,Population
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
,Zone A,Residential,2019.0,2019.0,50000
,Zone B,Commercial,2019.0,2019.0,60000
,Zone C,Industrial,2019.0,2019.0,70000
